domain,url,platform,has_products,product_count,ecom_signals,detected_payments,tags,min_price,max_price
omijewelry.com,https://omijewelry.com,shopify,True,5,1,,10000-15000|5000-10000|nosearch|under-500|vdb_stock_id_164589156|vdb_stock_num_LGDRD100-34002|VDBRC|1000-2000|nosearch|vdb_stock_id_221417129,199.0,10500.0
mamasmateas.com,https://mamasmateas.com,shopify,True,0,1,,,0,0
medicinemarketplace.com,https://medicinemarketplace.com,woocommerce,False,0,1,,,0,0
mightykidssupplements.co.uk,https://mightykidssupplements.co.uk,woocommerce,True,0,1,,,0,0
nuvemkids.com.br,https://nuvemkids.com.br,woocommerce,True,0,1,,,0,0
ttjewelry.vn,https://ttjewelry.vn,woocommerce,False,0,1,,,0,0
yachty.shop,https://yachty.shop,shopify,True,5,1,,VOL2|VOL2|VOL2|VOL2|VOL2,28.0,35.0
woodartsupply.com,https://woodartsupply.com,shopify,True,5,1,,Categories|DQlVrillka|Furniture|futon1|Home & Kitchen|Categories|Furniture|futon1|Home & Kitchen|Living Room Furniture,159.99,239.99
pineforestjewelry.com,https://pineforestjewelry.com,shopify,True,0,1,,,0,0
pipe-decor.com,https://pipe-decor.com,shopify,True,5,1,,117440|3/4 in.|Black Malleable Iron|Fitting|FMBRLCO-34|1/2 in.|117439|Black Malleable Iron|Fitting|FMBRLCO-12,1.57,34.82
retrogamerepairshop.com,https://retrogamerepairshop.com,shopify,True,0,1,,,0,0
pharmatip.gr,https://pharmatip.gr,woocommerce,True,0,1,,,0,0
richkidbd.com,https://richkidbd.com,woocommerce,True,0,1,,,0,0
snackje.com,https://snackje.com,shopify,True,0,1,,,0,0
paintedautoparts.com,https://paintedautoparts.com,magento,True,0,1,,,0,0
super-baby.gr,https://super-baby.gr,shopify,True,0,1,,,0,0
tmgtestequipment.com.au,https://tmgtestequipment.com.au,woocommerce,True,0,1,,,0,0
paragonfootwear.com,https://paragonfootwear.com,shopify,True,5,1,,all|dewali-collection|men|men-brands-paragon|men-sandals|all|dewali-collection|men|men-brands-paragon|men-sandals,499.0,499.0
theteamakers.co.uk,https://theteamakers.co.uk,shopify,True,5,1,,badge: new|badge: new|badge: new|Assam|bfcm|breakfast tea|ceylon tea|easter gifts|free sample,14.95,14.95
organicgrunt.ru,https://organicgrunt.ru,woocommerce,False,0,1,,,0,0
onlinetoys.com.au,https://onlinetoys.com.au,woocommerce,True,0,1,,,0,0
mokshaaccessories.com,https://mokshaaccessories.com,woocommerce,True,0,1,,,0,0
scandic-shop.de,https://scandic-shop.de,magento,True,0,1,,,0,0
spicedivine.com,https://spicedivine.com,shopify,True,5,1,,repeat_cycle_30|repeat_cycle_30|repeat_cycle_30|repeat_cycle_30|repeat_cycle_30,2.85,5.71
sneakershokeen.com,https://sneakershokeen.com,woocommerce,True,0,1,,,0,0
onlinefiltersupply.com,https://onlinefiltersupply.com,shopify,True,5,1,,960810|National Comp.|OFS # 97-F9600-8K12B|Pleated Microglass Element|W0810LN|8302P2150SBPB|97-35-1747|FLOW EZY|industrial-filters|miscellaneous,36.32,319.2
warehousecraftsupplies.com,https://warehousecraftsupplies.com,opencart,True,0,1,,,0,0
petsupplies4less.com,https://petsupplies4less.com,shopify,True,0,1,,,0,0
pacersteamstore.com,https://pacersteamstore.com,shopify,True,5,1,,apparel|clothing|color-grey|color_grey|crew|apparel|clothing|color-black|fever|fever new era,40.0,80.0
perfume-empire.com,https://perfume-empire.com,shopify,True,5,1,,Cristiano Ronaldo|Men|New|Cristiano Ronaldo|Men|New|Armaf|Men|New|Armaf,30.04,57.06
salesdecor.com,https://salesdecor.com,woocommerce,True,0,1,,,0,0
recoilgunworks.com,https://recoilgunworks.com,bigcommerce,True,0,1,,,0,0
luxeperfumes.co.uk,https://luxeperfumes.co.uk,shopify,True,5,1,,Arab Scents|Arab Scents|Arab Scents|Arab Scents|Arab Scents,4.6,37.4
ric-toy.com,https://ric-toy.com,magento,True,0,1,,,0,0
thekitchencoach.co.il,https://thekitchencoach.co.il,woocommerce,True,0,1,,,0,0
underdog.shop,https://underdog.shop,shopify,True,5,1,,Vitroceramique|Pose Libre|Induction|Pose Libre|Vieillissement,279.0,819.0
pastorellisport.com,https://pastorellisport.com,woocommerce,False,0,1,,,0,0
toycompany.pk,https://toycompany.pk,shopify,True,5,1,,Toys|Toys for boys|Toys|Toys,899.0,3495.0
whoopikids.com,https://whoopikids.com,shopify,True,5,1,,girls accessories|ss26|girls accessories|ss26|girls accessories|ss26|girls accessories|ss26|girls accessories|ss26,34.0,34.0
ponsseshop.com,https://ponsseshop.com,magento,True,0,1,,,0,0
shopsteelcity.com,https://shopsteelcity.com,shopify,True,5,1,,black and gold|cbk|champions|champs|city of champions|84lumber|accessories_national|best_seller_national|general_hat|hats,32.0,68.0
zeloswatches.com,https://zeloswatches.com,shopify,True,0,1,,,0,0
themodernsportsman.com,https://themodernsportsman.com,woocommerce,True,0,1,,,0,0
running-point.com,https://running-point.com,shopify,True,0,1,,,0,0
playtimeco.store,https://playtimeco.store,shopify,True,5,1,,Accessories|All|Apparel|Doctor|Headwear|All|Apparel|April Fool's|Huggy Wuggy|All,24.0,54.0
watchcollector.ch,https://watchcollector.ch,magento,False,0,1,,,0,0
q8oils.com,https://q8oils.com,woocommerce,False,0,1,,,0,0
myfavouritethings-knitwear.com,https://myfavouritethings-knitwear.com,shopify,True,5,1,,English|Sweater|Dansk|Sweater|Svenska|Sweater|Norsk|Sweater|Français|French,55.0,55.0
otsosport.com,https://otsosport.com,shopify,True,0,1,shopify_payments,,0,0
luxuryofwatches.com,https://luxuryofwatches.com,bigcommerce,True,0,1,,,0,0
supersportscenter.com,https://supersportscenter.com,shopify,True,5,1,,League_NFL|Price_$100 To $199|Product Type_Photo|Sport_Football|Stock_Update|League_College|Player_Brett Favre|Price_$200 To $499|Product Type_Helmet|Sport_Football,199.99,599.99
perfumesteal.in,https://perfumesteal.in,shopify,True,0,1,,,0,0
vipbarbersupply.com,https://vipbarbersupply.com,shopify,True,0,1,shopify_payments,,0,0
splayshoes.com,https://splayshoes.com,shopify,True,5,1,,active|adults|barefoot|barefoot shoes|business casual|active|adults|barefoot|barefoot shoes|business casual,89.0,119.0
rebelromanceshop.com,https://rebelromanceshop.com,shopify,True,5,1,,Bondage|Lingerie Shop|Plus Lingerie Shop|Sale|Sheer|Juicy Bloom|Lingerie Shop|New|Summer|Juicy Bloom,16.0,65.0
saicreationswatches.com,https://saicreationswatches.com,shopify,True,5,1,,15% OFF|Bering|15% OFF|Bering|15% OFF|Bering|special25|15% OFF|Bering,7999.0,28950.0
teatrosluchana.es,https://teatrosluchana.es,woocommerce,False,0,1,,,0,0
westernequipments.com,https://westernequipments.com,woocommerce,False,0,1,,,0,0
littlestars-shop.de,https://littlestars-shop.de,magento,False,0,1,,,0,0
samstoy.in,https://samstoy.in,shopify,True,5,1,,outdoor toys|Water Gun|card games|Match Attax 2024-25|card games|Match Attax 2024-25|outdoor toys|Water Gun|outdoor toys|Water Gun,699.0,1999.0
raisingcanesgear.com,https://raisingcanesgear.com,shopify,True,5,1,,30OFF|Category_Bags|30OFF|Category_Bags|Category_Wearable|Category_Wearable|Category_Bags,6.99,36.99
tmrcustoms.com,https://tmrcustoms.com,shopify,True,5,1,,discounts_enabled|preorder|wholesale_rules_global|discounts_enabled|new_arrivals|preorder|wholesale_rules_global|discounts_enabled|preorder|wholesale_rules_global,40.99,164.99
thisisparallel.store,https://thisisparallel.store,shopify,True,5,1,,designer:matt|short sleeve tee|tshirt|W14-26|2-side|designer:matt|short sleeve tee|tshirt|W14-26|designer:matt,24.99,27.99
whiskers.shop,https://whiskers.shop,shopify,True,5,1,,brand_naomi|Dog Toys|Dogs|Toys_All|Toys_Balls & Fetch Toys|brand_naomi|Dog Toys|Dogs|Toys_All|Toys_Balls & Fetch Toys,246.0,393.0
stealplug.com.my,https://stealplug.com.my,shopify,True,5,1,,Accessory|bag|Supreme|Supreme Bag|Accessory|bag|Supreme|Supreme Bag|Accessory|bag,199.0,999.0
officialnasagear.com,https://officialnasagear.com,bigcommerce,True,0,1,,,0,0
majisports.com,https://majisports.com,shopify,True,5,1,,normal|SPO|att:Size: 24”x72”x5 mm thick|att:Turquoise|normal|SPO,49.95,169.95
westslopegear.com,https://westslopegear.com,shopify,True,5,1,,,28.0,268.99
shoplet.pl,https://shoplet.pl,prestashop,True,0,1,,,0,0
nigelbeauty.com,https://nigelbeauty.com,woocommerce,False,0,1,,,0,0
phoenixfoodequipment.com,https://phoenixfoodequipment.com,shopify,True,5,1,,"Brand_EFI|Size (Approx.)_51"" - 60""|Brand_EFI|Size (Approx.)_41"" - 50""|Brand_EFI|Size (Approx.)_31"" - 40""|Brand_EFI|Size (Approx.)_51"" - 60""|Brand_EFI|Size (Approx.)_41"" - 50""",4299.0,5999.0
theboys.store,https://theboys.store,shopify,True,5,1,,apparel|Brain Rot Worldwide|New|oversized|shop all|apparel|Brain Rot Worldwide|New|oversized|shop all,8.0,85.0
pgifts.co.za,https://pgifts.co.za,woocommerce,True,0,1,,,0,0
lightingathome.co.uk,https://lightingathome.co.uk,magento,True,0,1,,,0,0
nakshatrakids.com,https://nakshatrakids.com,shopify,True,5,1,,Below knee frock|BIRTHDAY FROCK|express shipping|Party wears|Ready to ship|Below knee frock|BIRTHDAY FROCK|express shipping|Party wears|Ready to ship,1899.0,3999.0
nestatoys.in,https://nestatoys.in,shopify,True,5,1,,Arts & Crafts|Educational,489.0,4999.0
outletsofadirect.fr,https://outletsofadirect.fr,prestashop,True,0,1,,,0,0
redecora.cl,https://redecora.cl,shopify,True,5,1,,REMATE|VENTA BODEGA|EX STOCK|LIQUIDACIÓN 2025|SOFA CAMA|sofas de stock|sofas de stock,699990.0,1521810.0
remorqueshop.fr,https://remorqueshop.fr,shopify,False,0,1,,,0,0
rippedupnutrition.com,https://rippedupnutrition.com,shopify,True,5,1,,5 Flavors|Muscle Building|60 Veg Caps|Recovery,285.0,3999.0
stitchcloset.shop,https://stitchcloset.shop,shopify,True,5,1,,2 Piece|3 Piece|shop,4190.0,5490.0
typsybeauty.com,https://typsybeauty.com,shopify,True,5,1,,active|draft|Faqs|group-gallery|guide|active|group-gallery|guide|howtouse|inside,799.0,1999.0
unitedfurnitureoutlets.co.za,https://unitedfurnitureoutlets.co.za,magento,True,0,1,,,0,0
vgrgardens.com,https://vgrgardens.com,woocommerce,True,0,1,,,0,0
watchrepublicshop.com,https://watchrepublicshop.com,shopify,True,5,1,,2026-04|3-Hand|40mm - 44mm|Black Dial|For Him|2026-04|3-Hand|40mm - 44mm|Blue Dial|For Him,2995.0,21295.0
qixskateshop.com.br,https://qixskateshop.com.br,shopify,True,0,1,,,0,0
phoner.in,https://phoner.in,woocommerce,True,0,1,,,0,0
safinebaby.com.br,https://safinebaby.com.br,woocommerce,True,0,1,,,0,0
storedj.com.au,https://storedj.com.au,shopify,True,5,1,,primary-category:01002|pronto-category:01002|pronto-parent-cat:01|pronto-parent-cat:01002|source:middleware|primary-category:12008|pronto-category:0200305|pronto-category:12008|pronto-parent-cat:02|pronto-parent-cat:02003,15.0,1999.0
profusioncosmetics.com,https://profusioncosmetics.com,shopify,True,5,1,,bundle|eyes|eyeshadow|eyeshadow palette|eyeshadow palettes|35-shade|artistry|eye shadow|Eyes|eyeshadow,9.49,15.8
meowcafeshop.com,https://meowcafeshop.com,shopify,True,5,1,,A5 Signature Series|Manifest Binder Pre Order|Signature A5 Extra Wide Binders|spo-default|spo-disabled|A5 Signature Series|Manifest Binder Pre Order|Signature A5 Wide Binders|spo-default|spo-disabled,44.99,44.99
samena-stores.com,https://samena-stores.com,shopify,True,0,1,,,0,0
shopusa.co.ke,https://shopusa.co.ke,shopify,True,5,1,,Gain Laundry Detergent|Laundry|Laundry Detergents|Diapering|Baby & Child Care|Baby Care|baby products|Dinnerware|Feeding,3995.0,130995.0
orangesherbet.com.au,https://orangesherbet.com.au,shopify,True,5,1,,Accessories|Sunglasses|Accessories|Sunglasses|16/12/25|__label:BACK IN STOCK|Blue|Bottoms|Denim|Bag Accessories,17.97,79.95
spicedubai.com,https://spicedubai.com,woocommerce,True,0,1,,,0,0
worldwidechocolate.com,https://worldwidechocolate.com,woocommerce,False,0,1,,,0,0
tooprettybrand.com,https://tooprettybrand.com,squarespace,True,0,1,,,0,0
martinomidali.com,https://martinomidali.com,magento,True,0,1,,,0,0
loveshop.pt,https://loveshop.pt,prestashop,False,0,1,,,0,0
wingsupply.com,https://wingsupply.com,magento,True,0,1,,,0,0
projerseysports.com,https://projerseysports.com,shopify,True,5,1,,100-200|BFCM-Exclude|BFCM21|carolina-panthers|googleshopping|100-200|BFCM-Exclude|chicago-cubs|custom-final-sale|googleshopping,129.99,159.99
morenutrition.com,https://morenutrition.com,shopify,True,5,1,,7mwst|all|appbundle|bundle|excludech|7mwst|all|appbundle|bundle|excludech,25.45,49.97
monumenthobbies.com,https://monumenthobbies.com,shopify,True,5,1,,weathering pigments|weathering pigments|weathering pigments|weathering pigments|weathering pigments,7.0,53.2
vapegateae.com,https://vapegateae.com,shopify,True,5,1,,20%|Approx. Puffs_K20000 & More Puffs|Battery_Built In|Battery_Rechargeable|Brand_Maskking|20%|Approx. Puffs_K20000 & More Puffs|Battery_Built In|Battery_Rechargeable|Brand_Al Fakher,40.0,80.0
wholesalexl.com,https://wholesalexl.com,shopify,True,0,1,,,0,0
mostwantedluxury.com,https://mostwantedluxury.com,shopify,True,5,1,,34 - 42|34 - 38|34 - 38|34 - 38|34 - 38,12.5,22.5
sukworkwear.com.au,https://sukworkwear.com.au,shopify,True,5,1,,b2b|Cropped Brumby|online|pos|range_ripstop|b2b|Last chance|online|pos|Style_Cropped Suits,55.0,140.0
medandbeauty.com,https://medandbeauty.com,woocommerce,False,0,1,,,0,0
s-wear.co.il,https://s-wear.co.il,magento,True,0,1,,,0,0
sensationfootwear.com,https://sensationfootwear.com,shopify,True,5,1,,FOOTWEAR|FW25|HEELS|OK|SS25|CLEAR|1111|BALLETFLATS|EIDGLAM|FLATS,1200.0,5500.0
shopwhitecoat.com,https://shopwhitecoat.com,shopify,True,5,1,,__label2:New|Hoodie|Women|__label2:ADAPT|Adapt|BYOS|Men|__label:PRO+|front_embroidery_options|PRO+,1895.0,3295.0
sportizmo.rs,https://sportizmo.rs,shopify,True,0,1,,,0,0
tesla-electronics.eu,https://tesla-electronics.eu,woocommerce,True,0,1,,,0,0
transparentgift.com,https://transparentgift.com,woocommerce,True,0,1,,,0,0
maxsport.com.co,https://maxsport.com.co,shopify,True,5,1,,addi-marketplace|Guayos y calzado Addi,62000.0,179900.0
naturebaby.co.nz,https://naturebaby.co.nz,shopify,True,5,1,,bundle|core|Ontempo-Style_NB11048|Ontempo-Uid_427535B4-F38D-492A-8A11-A8164C609592|bundle|Ontempo-Style_NB11182|Ontempo-Uid_FCEC0785-075F-451C-90A2-0D3EA4A4BFA2|Ontempo-Style_NB117172|Ontempo-Uid_77492B02-9AC7-45D0-A0F2-42967EEE3C14|bundle,20.0,99.95
mypharmacy.co.uk,https://mypharmacy.co.uk,woocommerce,True,0,1,,,0,0
weheartnutrition.com,https://weheartnutrition.com,shopify,True,5,1,,bundle&save|HIDE_IN_FABRIKATOR|bundle&save|HIDE_IN_FABRIKATOR|bundle&save|hide-preorder-btn|HIDE_IN_FABRIKATOR|Postmenopause|This groups|bundle&save,84.97,107.97
sub-shop.com,https://sub-shop.com,shopify,True,5,1,,3740|Below $100|Below $25|Below $50|clearance1995|8857|Below $100|Below $25|Below $50|blue,21.95,49.95
redlineautoparts.com,https://redlineautoparts.com,bigcommerce,True,0,1,,,0,0
shopbrumano.com,https://shopbrumano.com,shopify,True,5,1,,AKGBrumano|all-products|BRM-JNR-3588|getcottoncandy|jrss2024|AKGBrumano|all-products|BRM-JNR-3448|getcottoncandy|jrss2024,895.0,3894.0
zensupply.com,https://zensupply.com,bigcommerce,True,0,1,,,0,0
shoprumored.com,https://shoprumored.com,shopify,True,5,1,,#finalsale|donation2026|ffs|final|Final Sale|#finalsale|donation2026|ffs|Final Sale|Holiday,29.4,90.0
mallshoes.co.il,https://mallshoes.co.il,woocommerce,True,0,1,,,0,0
popabrand.com,https://popabrand.com,shopify,True,0,1,,,0,0
teathemes.net,https://teathemes.net,shopify,True,5,1,,Hair&Makeup|Lips|Makeup|Out-Of-Stock|sale|1|2|EU Compliant|Eyes|Gluten Free,10.49,21.97
zafraniglwcream.shop,https://zafraniglwcream.shop,shopify,True,4,1,,,1699.0,2099.0
voltecbd.com,https://voltecbd.com,woocommerce,False,0,1,,,0,0
lotto-sport.com.ua,https://lotto-sport.com.ua,opencart,False,0,1,,,0,0
tigerteamstore.com,https://tigerteamstore.com,shopify,True,5,1,,Brand_Nature Planet|Collection_Gifts & Accessories|Collection_Youth|Color_Black|Color_Gold|Collection_Men's|Color_Cream|Size_L|Size_M|Size_S,4.99,99.99
vapemate.co.uk,https://vapemate.co.uk,shopify,True,5,1,,Active|Active NEW|e-liquids:nicotine-salts|flavour:Fruits|multibuy:3 x E-Liquids for £9|Active|Active NEW|e-liquids:nicotine-salts|flavour:Fruits|multibuy:3 x E-Liquids for £9,3.99,3.99
thewashitapeshop.com,https://thewashitapeshop.com,shopify,True,5,1,,bogos-gift|Art|houses|Nature|nostalgia|original design|Art|houses|Nature|nostalgia,15.95,28.95
vidafurniture.store,https://vidafurniture.store,shopify,True,5,1,,bed-pillow|Brand_Ashley|Collection_Nectar Classic|color_white|consumer-assembly_no-assembly-required|bed-pillow|Brand_Ashley|Collection_DreamCloudTM Classic|color_white|consumer-assembly_no-assembly-required,104.46,2085.72
youteam.io,https://youteam.io,bigcommerce,True,0,1,,,0,0
uniquerustiqueboutique.com,https://uniquerustiqueboutique.com,shopify,True,5,1,,bed-pillow|Brand_Ashley|Collection_Nectar Classic|color_white|consumer-assembly_no-assembly-required|bed-pillow|Brand_Ashley|Collection_DreamCloudTM Classic|color_white|consumer-assembly_no-assembly-required,52.32,1412.07
nbathundershop.com,https://nbathundershop.com,shopify,True,5,1,,apparel|clothing|color_blue|gender_youth|infant|apparel|clothing|color_black|dress|gender_womens,40.0,89.99
theoneapparel.com,https://theoneapparel.com,shopify,True,5,1,,Bulk Uploading|Bulk Uploading|Bulk Uploading|Bulk Uploading|Bulk Uploading,1.99,52.78
workprotools.store,https://workprotools.store,shopify,True,5,1,,__label1:New|Batteries & Chargers|Power Tools|__label1:New|Garden Hand Tools|Lawn & Garden|Glue Gun|Power Tools|__label1:New|Garden Hand Tools,18.99,105.99
patoys.in,https://patoys.in,shopify,True,5,1,,New Arrivals|Non-Returnable items|New Arrivals|Push notification|New Arrivals|New Arrivals|Push notification|New Arrivals,1299.0,17999.0
scotvapes.com,https://scotvapes.com,woocommerce,True,0,1,,,0,0
theonewatches.ws,https://theonewatches.ws,opencart,True,0,1,,,0,0
proswimwear.es,https://proswimwear.es,magento,False,0,1,paypal|adyen,,0,0
vintagewholesalesupplyltd.com,https://vintagewholesalesupplyltd.com,shopify,True,5,1,,Branded|Unbranded|Branded|Unbranded|Unbranded,104.0,365.0
organicstrengthllc.com,https://organicstrengthllc.com,woocommerce,True,0,1,,,0,0
snugglehunnykids.com.au,https://snugglehunnykids.com.au,shopify,True,5,1,,active|BF50|black-friday-2025|BOX30|category_Baby Shower Gifts|active|BF70|BOX70|category_Baby Gifts Under $30|category_Beanies,7.47,29.97
magnumtattoosupplies.co.uk,https://magnumtattoosupplies.co.uk,shopify,True,5,1,,Black_Products|Brand_Proton|Color_Black|colour_black|Consumables|Black & Grey Inks|Bob tyrell|Brand_Intenze|Discount Code|feed-customproduct,4.79,93.59
schmidtspiele-shop.de,https://schmidtspiele-shop.de,magento,False,0,1,,,0,0
ubabybaby.com,https://ubabybaby.com,magento,True,0,1,,,0,0
ngoccuongcomputer.com,https://ngoccuongcomputer.com,woocommerce,True,0,1,,,0,0
sugesswatch.com,https://sugesswatch.com,shopify,True,5,1,,395|analog watch|black|fashion accessory|mechanical watch|401|analog watch|black|fashion accessory|mechanical watch,189.0,499.0
softari.store,https://softari.store,shopify,True,5,1,,collection-hidden|cart-hidden|collection-hidden|collection-hidden,2.99,35.99
toybeta.com,https://toybeta.com,shopify,True,5,1,,,13.86,195.0
skinwell.store,https://skinwell.store,shopify,True,5,1,,,999.0,1999.0
sahirajewelrydesign.com,https://sahirajewelrydesign.com,shopify,True,5,1,,belly chain|bellychain|belt|Body Chain|chain|Earring Studs|Earrings|Gold Earrings|statement earrings|TryNowAutomated,24.0,98.0
shopfares.com,https://shopfares.com,shopify,True,5,1,,Discount-Eligable|Jasmine|Modest Dresses|New Arrivals|RAMADAN2026|Discount-Eligable|Jasmine|Modest Dresses|New Arrivals|RAMADAN2026,105.0,120.0
vapershopbd.com,https://vapershopbd.com,woocommerce,True,0,1,,,0,0
murderapparel.com,https://murderapparel.com,shopify,True,5,1,,T-SHIRTS|CROP TOPS|HOODIES|SWEATSHIRTS|LONG SLEEVE SHIRTS,34.99,59.99
moderndesignerrugs.com,https://moderndesignerrugs.com,shopify,True,0,1,shopify_payments,,0,0
mmsports.com,https://mmsports.com,magento,True,0,1,,,0,0
shopkaraku.com,https://shopkaraku.com,shopify,True,5,1,,202601|hotseller|long sleeve|long TS|new|202504|aloha shirt|casual shirt|hotseller|new,43.99,98.99
vapeobservation.com,https://vapeobservation.com,woocommerce,False,0,1,,,0,0
shopecobambino.com,https://shopecobambino.com,shopify,True,0,1,,,0,0
omidsepahi1008.shop,https://omidsepahi1008.shop,woocommerce,True,0,1,,,0,0
otomax.store,https://otomax.store,shopify,True,5,1,,Mercedes Benz|Honda|Hyundai|Ioniq 5|Lexus|Mazda|Original|Original,2200000.0,15000000.0
samiwatches.com,https://samiwatches.com,woocommerce,True,0,1,,,0,0
stahlkitchens.com,https://stahlkitchens.com,shopify,True,0,1,,,0,0
trueshop.co,https://trueshop.co,shopify,True,0,1,,,0,0
roomanddecor.com,https://roomanddecor.com,shopify,True,5,1,,amazon|batch-23:2026-02-24|black+orange|black+orange - pc|china|batch-23:2026-02-24|cream white|cream white - white - dining room - classic|dateupdated-2026-02-24|dining chair and bench,209.99,349.99
olelectronics.in,https://olelectronics.in,woocommerce,True,0,1,,,0,0
ultimatesneakerstore.be,https://ultimatesneakerstore.be,woocommerce,False,0,1,,,0,0
peachesandcream.co.nz,https://peachesandcream.co.nz,shopify,True,5,1,,00 ADD|Anal Beads|Anal Toys|New In|Shots|00 ADD|Anal Beads|Anal Toys|New In|Shots,21.99,129.99
whitakerschocolates.com,https://whitakerschocolates.com,shopify,True,0,1,,,0,0
wearicy.com,https://wearicy.com,shopify,True,0,1,,,0,0
nextcigar.com,https://nextcigar.com,shopify,True,5,1,,Cubans|meta1a_Cigar Aficionado|meta1b_92|meta1c_Points|meta_yes|Cubans|meta1a_Cigar Aficionado|meta1b_94|meta1c_Points|meta2a_Cigars Lover Mag,420.0,1083.0
texasbootranch.net,https://texasbootranch.net,shopify,True,5,1,,,129.99,129.99
perfectvape.com,https://perfectvape.com,bigcommerce,False,0,1,,,0,0
shahriarpremium.com.bd,https://shahriarpremium.com.bd,shopify,True,0,1,,,0,0
tealula.com,https://tealula.com,shopify,True,0,1,,,0,0
probikeshop.de,https://probikeshop.de,shopify,True,0,1,shopify_payments,,0,0
uniquepiecefurniture.com,https://uniquepiecefurniture.com,shopify,True,0,1,shopify_payments,,0,0
nurturebeautyco.com,https://nurturebeautyco.com,woocommerce,True,0,1,,,0,0
oilcloth.com,https://oilcloth.com,shopify,True,5,1,,#Oneofakind|#recycle|#reusable|#Sustainable|#unique|50|50s|60|60s|70,10.0,31.0
shop-retrowave.at,https://shop-retrowave.at,shopify,True,5,1,,AB|hide|AB|hide|AB|hide|AB|hide|AB|hide,74.95,149.9
retail.org.au,https://retail.org.au,woocommerce,True,0,1,,,0,0
sportmann.no,https://sportmann.no,magento,True,0,1,,,0,0
organicwarehouse.ca,https://organicwarehouse.ca,woocommerce,True,0,1,,,0,0
supplementsolutions.co.uk,https://supplementsolutions.co.uk,magento,False,0,1,,,0,0
thehomestoreofgaylord.com,https://thehomestoreofgaylord.com,shopify,True,5,1,,bed-pillow|Brand_Ashley|Collection_Nectar Classic|color_white|consumer-assembly_no-assembly-required|bed-pillow|Brand_Ashley|Collection_DreamCloudTM Classic|color_white|consumer-assembly_no-assembly-required,79.99,1979.99
luxuryconfidence.com,https://luxuryconfidence.com,shopify,True,0,1,,,0,0
livyandkateclothing.com,https://livyandkateclothing.com,shopify,True,5,1,,Dresses|Floral|midi dress|new 3/31/26|Dresses|Floral|maxi dress|new 3/31/26|bottoms|Jeans,52.5,78.5
thesportstuff.in,https://thesportstuff.in,shopify,True,5,1,,Cricket Jersey|Cricket Jersey|Football Jersey|Cricket Jersey|Football Jersey,600.0,1125.0
teachlikeachampion.org,https://teachlikeachampion.org,woocommerce,True,0,1,,,0,0
lucymakeup.com,https://lucymakeup.com,shopify,True,5,1,,damaged hair|halloween24promo|Shampoo|bapr|damaged hair|Hair Conditioner|Hair Treatment|halloween24promo|bapr|baug,3.59,35.0
paylessfurniturenj.com,https://paylessfurniturenj.com,shopify,True,5,1,,Bed Pillow|Brand_Ashley|Collection_Nectar Classic|Color_White|Consumer Assembly_No Assembly Required|Bed Pillow|Brand_Ashley|Collection_DreamCloudTM Classic|Color_White|Consumer Assembly_No Assembly Required,70.18,1824.94
shopcmss.com,https://shopcmss.com,shopify,True,5,1,,raised sandbox|sand|sand & water|sand and water|sand box|fidget|Product Type_ Fidget Box,13.99,2190.82
uniformateam.com,https://uniformateam.com,shopify,True,5,1,,Shorts|Sport-Tek|YL|YM|Youth|2XL|3XL|4XL|L|M,15.99,34.99
mannatclothing.com,https://mannatclothing.com,shopify,True,5,1,,Chandni-Rat|New Arrivals'25|Chandni-Rat|ML|New Arrivals'25|Chandni-Rat|ML|New Arrivals'25|Chandni-Rat|New Arrivals'25,11999.0,19999.0
mavenwatches.com,https://mavenwatches.com,shopify,True,5,1,,40mm|Case Color_Silver|Case Size_40mm|Engraving|SAVE20|15OFF|Brut.|Case Color_Silver|Case Size_32mm|Leather Color_Brown,168.0,396.0
outletdelcafe.cl,https://outletdelcafe.cl,shopify,True,5,1,,84 Puntos|automatizado|Café 1 kilo|línea envasadora|Outlet del Café|Bundle|Cyber|Cyber OCT 2025|Mix Coffee|Outlet del Café,30500.0,849360.0
paolaparrinellojewellery.com,https://paolaparrinellojewellery.com,shopify,True,5,1,,Collezione Pasqua 26|Nuovi Arrivi|Orecchini a Bottone|Orecchini in Pizzo|Tutti Gli Orecchini|Collezione Pasqua 26|Nuovi Arrivi|Orecchini in Pizzo|Tutti Gli Orecchini|Tutti i Gioielli,30.0,180.0
pcnext.shop,https://pcnext.shop,shopify,True,5,1,,16GB|Windows11対応|デスクトップ|ハイエンド|法人|16GB|A4|over_60k|Windows11対応|ベストセラー,49800.0,87800.0
saferefacciones.shop,https://saferefacciones.shop,shopify,True,5,1,,100% ORIGINAL|auto_BMW|BMW|BOSCH|calidad_100% ORIGINAL|100% Original|auto_BMW|BMW|calidad_100% Original|categorías_Filtros,360.0,3545.0
saigucosmetics.com,https://saigucosmetics.com,shopify,True,0,1,,,0,0
shop-orange.info,https://shop-orange.info,shopify,True,5,1,,Tシャツ|アパレル|トップス|トヨタ|Bagポイント|p10/バックパック|Tシャツ|アパレル|トップス|Tシャツ,3850.0,8250.0
shopdop.in,https://shopdop.in,shopify,True,5,1,,hookah hose|hookah pipe|hookah silicone pipe|Hose|hoses|COCOYAYA Hookah|curious5|designer hookah|Diffuser Hookah|Fancy Hookah,799.0,8250.0
